filename,inst,col,Inbound,Outbound,Outflux,Influx,Missing
spender_postmortem_monitoring,DSO,SPostmMonitBlutdruckSystolischEinheitDSO,9.422385725649886e-05,0.0004089478435091866,0.5896840835921413,0.01751021668713595,0.1695283882783883
spender_postmortem_monitoring,DSO,SPostmMonitBlutdruckSystolischWertDSO,9.422385725649886e-05,0.0004089478435091866,0.5896840835921413,0.01751021668713595,0.1695283882783883
spender_postmortem_monitoring,DSO,SPostmMonitDateDSO,0.0,0.00044411152473118544,0.6737540243222643,0.0,0.1262591575091575
spender_postmortem_monitoring,DSO,SPostmMonitDiureseMengeEinheitDSO,0.0004222988580362403,0.0003564798808507004,0.4274825660102613,0.14320599283215904,0.30935210622710624
spender_postmortem_monitoring,DSO,SPostmMonitDiureseMengeLetzteStundeEinheitDSO,0.0003802719117364883,0.00037297967963601685,0.4687667087585179,0.11511638763798812,0.27615613553113555
spender_postmortem_monitoring,DSO,SPostmMonitDiureseMengeLetzteStundeWertDSO,0.0003802719117364883,0.00037297967963601685,0.4687667087585179,0.11511638763798812,0.27615613553113555
spender_postmortem_monitoring,DSO,SPostmMonitDiureseMengeWertDSO,0.0004222988580362403,0.0003564798808507004,0.4274825660102613,0.14320599283215904,0.30935210622710624
spender_postmortem_monitoring,DSO,SPostmMonitDiureseZeitintervallEinheitDSO,0.0004332035581767816,0.00035521737980491626,0.4222267726926271,0.149784892949229,0.31541895604395603
spender_postmortem_monitoring,DSO,SPostmMonitDiureseZeitintervallWertDSO,0.0004332035581767816,0.00035521737980491626,0.4222267726926271,0.149784892949229,0.31541895604395603
spender_postmortem_monitoring,DSO,SPostmMonitErfahrenAmDateDSO,0.0,0.00044411152473118544,0.6737540243222643,0.0,0.1262591575091575
spender_postmortem_monitoring,DSO,SPostmMonitHfrequenzEinheitDSO,0.000129273281546353,0.00040279216965749564,0.5727222051579582,0.025662019779793585,0.18108974358974358
spender_postmortem_monitoring,DSO,SPostmMonitHfrequenzWertDSO,0.000129273281546353,0.00040279216965749564,0.5727222051579582,0.025662019779793585,0.18108974358974358
spender_postmortem_monitoring,DSO,SPostmMonitHstillstandDauerEinheitDSO,0.0008052267655666539,0.0003677954470755578,0.21685266714446605,0.5829508808974884,0.6604281135531136
spender_postmortem_monitoring,DSO,SPostmMonitHstillstandDauerWertDSO,0.0008052267655666539,0.0003677954470755578,0.21685266714446605,0.5829508808974884,0.6604281135531136
spender_postmortem_monitoring,DSO,SPostmMonitHypertensionDauerEinheitDSO,0.0008838232722354712,0.0001017301777358292,0.00998828253870744,0.9140577305667478,0.9434523809523809
spender_postmortem_monitoring,DSO,SPostmMonitHypertensionDauerWertDSO,0.0008838232722354712,0.0001017301777358292,0.00998828253870744,0.9140577305667478,0.9434523809523809
spender_postmortem_monitoring,DSO,SPostmMonitHypotensionDauerEinheitDSO,0.000881497261960906,0.0001544647243233472,0.018236010147549,0.9005910955017847,0.9320054945054945
spender_postmortem_monitoring,DSO,SPostmMonitHypotensionDauerWertDSO,0.000881497261960906,0.0001544647243233472,0.018236010147549,0.9005910955017847,0.9320054945054945
spender_postmortem_monitoring,DSO,SPostmMonitIdDSOKennnummerDSO,0.0,0.00044411152473118544,0.6737540243222643,0.0,0.1262591575091575
spender_postmortem_monitoring,DSO,SPostmMonitIdSpenderNrETDSO,0.0,0.00044411152473118544,0.6737540243222643,0.0,0.1262591575091575
spender_postmortem_monitoring,DSO,SPostmMonitTemperaturEinheitDSO,0.00021412207981825573,0.0003959003295762897,0.5464773670978237,0.04812077596546795,0.20501373626373626
spender_postmortem_monitoring,DSO,SPostmMonitTemperaturWertDSO,0.00021412207981825573,0.0003959003295762897,0.5464773670978237,0.04812077596546795,0.20501373626373626
spender_postmortem_monitoring,DSO,SPostmMonitZVDEinheitDSO,0.0007457206980366037,0.00031013822693909323,0.2074218172303562,0.5025820028297889,0.6148122710622711
spender_postmortem_monitoring,DSO,SPostmMonitZVDWertDSO,0.0007457206980366037,0.00031013822693909323,0.2074218172303562,0.5025820028297889,0.6148122710622711
spender_postmortem_monitoring,ET,SPostmMonitBlutdruckDiastolischEinheitET,0.0003872054455574623,0.001403983631032916,0.8594123155644969,0.04592762694914627,0.10491071428571429
spender_postmortem_monitoring,ET,SPostmMonitBlutdruckDiastolischMinEinheitET,0.0008817702781085187,0.0011799243220952033,0.007666423217030123,0.9874662024519426,0.9904990842490843
spender_postmortem_monitoring,ET,SPostmMonitBlutdruckDiastolischMinWertET,0.0008817702781085187,0.0011799243220952033,0.007666423217030123,0.9874662024519426,0.9904990842490843
spender_postmortem_monitoring,ET,SPostmMonitBlutdruckDiastolischWertET,0.0003872054455574623,0.001403983631032916,0.8594123155644969,0.04592762694914627,0.10491071428571429
spender_postmortem_monitoring,ET,SPostmMonitBlutdruckSystolischEinheitET,0.00038340280998646573,0.0014052864350338442,0.8629049963930622,0.04426089855179822,0.1021062271062271
spender_postmortem_monitoring,ET,SPostmMonitBlutdruckSystolischMinEinheitET,0.0008815481325744008,0.0011928581954046647,0.008777628920024554,0.9859624430534464,0.9892399267399268
spender_postmortem_monitoring,ET,SPostmMonitBlutdruckSystolischMinWertET,0.0008815481325744008,0.0011928581954046647,0.008777628920024554,0.9859624430534464,0.9892399267399268
spender_postmortem_monitoring,ET,SPostmMonitBlutdruckSystolischWertET,0.00038340280998646573,0.0014052864350338442,0.8629049963930622,0.04426089855179822,0.1021062271062271
spender_postmortem_monitoring,ET,SPostmMonitDateET,0.0,0.0014525952038231542,0.9826396512247907,0.0,0.010817307692307692
spender_postmortem_monitoring,ET,SPostmMonitDiureseMengeEinheitET,0.0005713102326706638,0.0013498893382050466,0.6793633866682199,0.17057668802548243,0.26407967032967034
spender_postmortem_monitoring,ET,SPostmMonitDiureseMengeLetzteStundeEinheitET,0.000560689341196322,0.0013689787926948614,0.7268002204488734,0.1417904366828401,0.22367216117216118
spender_postmortem_monitoring,ET,SPostmMonitDiureseMengeLetzteStundeWertET,0.000560689341196322,0.0013689787926948614,0.7268002204488734,0.1417904366828401,0.22367216117216118
spender_postmortem_monitoring,ET,SPostmMonitDiureseMengeWertET,0.0005713102326706638,0.0013498893382050466,0.6793633866682199,0.17057668802548243,0.26407967032967034
